origin,method,horizon_min,actual,pred
2018-01-08 09:55:00,moving_avg_30m,5,45.397619047619045,42.39644037040654
2018-01-08 09:55:00,moving_avg_30m,10,45.00317460317461,42.39644037040654
2018-01-08 09:55:00,moving_avg_30m,15,41.90833333333333,42.39644037040654
2018-01-08 09:55:00,moving_avg_30m,20,41.07651515151515,42.39644037040654
2018-01-08 09:55:00,moving_avg_30m,25,46.117045454545455,42.39644037040654
2018-01-08 09:55:00,moving_avg_30m,30,44.86374458874459,42.39644037040654
2018-01-08 09:55:00,seasonal_naive_24h,5,45.397619047619045,54.23722943722944
2018-01-08 09:55:00,seasonal_naive_24h,10,45.00317460317461,51.976298701298695
2018-01-08 09:55:00,seasonal_naive_24h,15,41.90833333333333,50.073484848484846
2018-01-08 09:55:00,seasonal_naive_24h,20,41.07651515151515,49.93232323232324
2018-01-08 09:55:00,seasonal_naive_24h,25,46.117045454545455,47.47575757575758
2018-01-08 09:55:00,seasonal_naive_24h,30,44.86374458874459,42.85151515151514
2018-01-08 09:55:00,arima_212,5,45.397619047619045,37.73494037970615
2018-01-08 09:55:00,arima_212,10,45.00317460317461,41.41911094037563
2018-01-08 09:55:00,arima_212,15,41.90833333333333,40.38753068234614
2018-01-08 09:55:00,arima_212,20,41.07651515151515,42.566381899375465
2018-01-08 09:55:00,arima_212,25,46.117045454545455,41.274640891969156
2018-01-08 09:55:00,arima_212,30,44.86374458874459,42.80908081722974
2018-01-08 10:25:00,prophet,5,42.17999999999999,44.32889194182502
2018-01-08 10:25:00,prophet,10,42.09,44.15182303034642
2018-01-08 10:25:00,prophet,15,46.21666666666666,43.99012415384456
2018-01-08 10:25:00,prophet,20,50.68486652236652,43.84326903400156
2018-01-08 10:25:00,prophet,25,45.70708333333333,43.710629697555284
2018-01-08 10:25:00,prophet,30,52.070833333333326,43.59148281860567
2018-01-08 10:25:00,prophet_level_adj,5,42.17999999999999,43.291496738206455
2018-01-08 10:25:00,prophet_level_adj,10,42.09,43.114427826727855
2018-01-08 10:25:00,prophet_level_adj,15,46.21666666666666,42.952728950225996
2018-01-08 10:25:00,prophet_level_adj,20,50.68486652236652,42.80587383038299
2018-01-08 10:25:00,prophet_level_adj,25,45.70708333333333,42.67323449393672
2018-01-08 10:25:00,prophet_level_adj,30,52.070833333333326,42.554087614987104
2018-01-08 10:25:00,persistence,5,42.17999999999999,44.86374458874459
2018-01-08 10:25:00,persistence,10,42.09,44.86374458874459
2018-01-08 10:25:00,persistence,15,46.21666666666666,44.86374458874459
2018-01-08 10:25:00,persistence,20,50.68486652236652,44.86374458874459
2018-01-08 10:25:00,persistence,25,45.70708333333333,44.86374458874459
2018-01-08 10:25:00,persistence,30,52.070833333333326,44.86374458874459
2018-01-08 10:25:00,moving_avg_30m,5,42.17999999999999,44.06107202982202
2018-01-08 10:25:00,moving_avg_30m,10,42.09,44.06107202982202
2018-01-08 10:25:00,moving_avg_30m,15,46.21666666666666,44.06107202982202
2018-01-08 10:25:00,moving_avg_30m,20,50.68486652236652,44.06107202982202
2018-01-08 10:25:00,moving_avg_30m,25,45.70708333333333,44.06107202982202
2018-01-08 10:25:00,moving_avg_30m,30,52.070833333333326,44.06107202982202
2018-01-08 10:25:00,seasonal_naive_24h,5,42.17999999999999,41.635714285714286
2018-01-08 10:25:00,seasonal_naive_24h,10,42.09,38.2920634920635
2018-01-08 10:25:00,seasonal_naive_24h,15,46.21666666666666,39.9965367965368
2018-01-08 10:25:00,seasonal_naive_24h,20,50.68486652236652,44.88344155844156
2018-01-08 10:25:00,seasonal_naive_24h,25,45.70708333333333,43.990476190476194
2018-01-08 10:25:00,seasonal_naive_24h,30,52.070833333333326,41.22531328320802
2018-01-08 10:25:00,arima_212,5,42.17999999999999,42.349512173047046
2018-01-08 10:25:00,arima_212,10,42.09,44.92007115128756
2018-01-08 10:25:00,arima_212,15,46.21666666666666,42.68877476471033
2018-01-08 10:25:00,arima_212,20,50.68486652236652,44.810218896263294
2018-01-08 10:25:00,arima_212,25,45.70708333333333,42.89439770632259
2018-01-08 10:25:00,arima_212,30,52.070833333333326,44.675146284417366
2018-01-08 10:55:00,prophet,5,55.07386363636363,43.28531287208307
2018-01-08 10:55:00,prophet,10,56.62575757575758,43.18519613471214
2018-01-08 10:55:00,prophet,15,50.60933484504913,43.095711033985246
2018-01-08 10:55:00,prophet,20,47.31031746031746,43.01583014255843
2018-01-08 10:55:00,prophet,25,51.4904761904762,42.94447091417523
2018-01-08 10:55:00,prophet,30,49.38333333333333,42.880504672782436
2018-01-08 10:55:00,prophet_level_adj,5,55.07386363636363,46.023326134773406
2018-01-08 10:55:00,prophet_level_adj,10,56.62575757575758,45.92320939740248
2018-01-08 10:55:00,prophet_level_adj,15,50.60933484504913,45.833724296675584
2018-01-08 10:55:00,prophet_level_adj,20,47.31031746031746,45.753843405248766
2018-01-08 10:55:00,prophet_level_adj,25,51.4904761904762,45.682484176865565
2018-01-08 10:55:00,prophet_level_adj,30,49.38333333333333,45.618517935472774
2018-01-08 10:55:00,persistence,5,55.07386363636363,52.070833333333326
2018-01-08 10:55:00,persistence,10,56.62575757575758,52.070833333333326
2018-01-08 10:55:00,persistence,15,50.60933484504913,52.070833333333326
2018-01-08 10:55:00,persistence,20,47.31031746031746,52.070833333333326
2018-01-08 10:55:00,persistence,25,51.4904761904762,52.070833333333326
2018-01-08 10:55:00,persistence,30,49.38333333333333,52.070833333333326
2018-01-08 10:55:00,moving_avg_30m,5,55.07386363636363,46.491574975949966
2018-01-08 10:55:00,moving_avg_30m,10,56.62575757575758,46.491574975949966
2018-01-08 10:55:00,moving_avg_30m,15,50.60933484504913,46.491574975949966
2018-01-08 10:55:00,moving_avg_30m,20,47.31031746031746,46.491574975949966
2018-01-08 10:55:00,moving_avg_30m,25,51.4904761904762,46.491574975949966
2018-01-08 10:55:00,moving_avg_30m,30,49.38333333333333,46.491574975949966
2018-01-08 10:55:00,seasonal_naive_24h,5,55.07386363636363,49.85041666666667
2018-01-08 10:55:00,seasonal_naive_24h,10,56.62575757575758,57.41958874458874
2018-01-08 10:55:00,seasonal_naive_24h,15,50.60933484504913,51.76439393939395
2018-01-08 10:55:00,seasonal_naive_24h,20,47.31031746031746,53.96666666666667
2018-01-08 10:55:00,seasonal_naive_24h,25,51.4904761904762,51.21590909090909
2018-01-08 10:55:00,seasonal_naive_24h,30,49.38333333333333,51.35818903318903
2018-01-08 10:55:00,arima_212,5,55.07386363636363,48.687491047935254
2018-01-08 10:55:00,arima_212,10,56.62575757575758,48.95340174704985
2018-01-08 10:55:00,arima_212,15,50.60933484504913,47.27499613722452
2018-01-08 10:55:00,arima_212,20,47.31031746031746,48.09947966971792
2018-01-08 10:55:00,arima_212,25,51.4904761904762,46.97747459139866
2018-01-08 10:55:00,arima_212,30,49.38333333333333,47.82822532113754
2018-01-08 11:25:00,prophet,5,51.96626984126984,44.70761275893942
2018-01-08 11:25:00,prophet,10,46.040238095238095,44.67476538670011
2018-01-08 11:25:00,prophet,15,43.43095238095238,44.645157934302574
2018-01-08 11:25:00,prophet,20,54.665909090909096,44.61757474115145
2018-01-08 11:25:00,prophet,25,55.38458333333334,44.59080467421833
2018-01-08 11:25:00,prophet,30,45.23625541125541,44.56365032370156
2018-01-08 11:25:00,prophet_level_adj,5,51.96626984126984,51.57864522511233
2018-01-08 11:25:00,prophet_level_adj,10,46.040238095238095,51.54579785287302
2018-01-08 11:25:00,prophet_level_adj,15,43.43095238095238,51.51619040047549
2018-01-08 11:25:00,prophet_level_adj,20,54.665909090909096,51.488607207324364
2018-01-08 11:25:00,prophet_level_adj,25,55.38458333333334,51.461837140391246
2018-01-08 11:25:00,prophet_level_adj,30,45.23625541125541,51.43468278987447
2018-01-08 11:25:00,persistence,5,51.96626984126984,49.38333333333333
2018-01-08 11:25:00,persistence,10,46.040238095238095,49.38333333333333
2018-01-08 11:25:00,persistence,15,43.43095238095238,49.38333333333333
2018-01-08 11:25:00,persistence,20,54.665909090909096,49.38333333333333
2018-01-08 11:25:00,persistence,25,55.38458333333334,49.38333333333333
2018-01-08 11:25:00,persistence,30,45.23625541125541,49.38333333333333
2018-01-08 11:25:00,moving_avg_30m,5,51.96626984126984,51.74884717354956
2018-01-08 11:25:00,moving_avg_30m,10,46.040238095238095,51.74884717354956
2018-01-08 11:25:00,moving_avg_30m,15,43.43095238095238,51.74884717354956
2018-01-08 11:25:00,moving_avg_30m,20,54.665909090909096,51.74884717354956
2018-01-08 11:25:00,moving_avg_30m,25,55.38458333333334,51.74884717354956
2018-01-08 11:25:00,moving_avg_30m,30,45.23625541125541,51.74884717354956
2018-01-08 11:25:00,seasonal_naive_24h,5,51.96626984126984,55.67631578947368
2018-01-08 11:25:00,seasonal_naive_24h,10,46.040238095238095,50.1121212121212
2018-01-08 11:25:00,seasonal_naive_24h,15,43.43095238095238,52.15075757575758
2018-01-08 11:25:00,seasonal_naive_24h,20,54.665909090909096,52.33023809523809
2018-01-08 11:25:00,seasonal_naive_24h,25,55.38458333333334,50.06352985638699
2018-01-08 11:25:00,seasonal_naive_24h,30,45.23625541125541,46.81916666666667
2018-01-08 11:25:00,arima_212,5,51.96626984126984,48.288058508345955
2018-01-08 11:25:00,arima_212,10,46.040238095238095,49.69524141451816
2018-01-08 11:25:00,arima_212,15,43.43095238095238,48.613147720341566
2018-01-08 11:25:00,arima_212,20,54.665909090909096,49.71431350239217
2018-01-08 11:25:00,arima_212,25,55.38458333333334,48.76037890662133
2018-01-08 11:25:00,arima_212,30,45.23625541125541,49.66475710216895
2018-01-08 11:55:00,prophet,5,50.96515151515152,44.26398474076722
2018-01-08 11:55:00,prophet,10,49.71226190476191,44.22323023691689
2018-01-08 11:55:00,prophet,15,43.34053030303031,44.178225885145395
2018-01-08 11:55:00,prophet,20,41.78636363636364,44.127922605616114
2018-01-08 11:55:00,prophet,25,41.83820346320346,44.07132872309002
2018-01-08 11:55:00,prophet,30,42.66297619047619,44.00751693691021
2018-01-08 11:55:00,prophet_level_adj,5,50.96515151515152,49.327217934909754
2018-01-08 11:55:00,prophet_level_adj,10,49.71226190476191,49.28646343105943
2018-01-08 11:55:00,prophet_level_adj,15,43.34053030303031,49.241459079287935
2018-01-08 11:55:00,prophet_level_adj,20,41.78636363636364,49.19115579975865
2018-01-08 11:55:00,prophet_level_adj,25,41.83820346320346,49.13456191723256
2018-01-08 11:55:00,prophet_level_adj,30,42.66297619047619,49.07075013105275
2018-01-08 11:55:00,persistence,5,50.96515151515152,45.23625541125541
2018-01-08 11:55:00,persistence,10,49.71226190476191,45.23625541125541
2018-01-08 11:55:00,persistence,15,43.34053030303031,45.23625541125541
2018-01-08 11:55:00,persistence,20,41.78636363636364,45.23625541125541
2018-01-08 11:55:00,persistence,25,41.83820346320346,45.23625541125541
2018-01-08 11:55:00,persistence,30,42.66297619047619,45.23625541125541
2018-01-08 11:55:00,moving_avg_30m,5,50.96515151515152,49.454034692159695
2018-01-08 11:55:00,moving_avg_30m,10,49.71226190476191,49.454034692159695
2018-01-08 11:55:00,moving_avg_30m,15,43.34053030303031,49.454034692159695
2018-01-08 11:55:00,moving_avg_30m,20,41.78636363636364,49.454034692159695
2018-01-08 11:55:00,moving_avg_30m,25,41.83820346320346,49.454034692159695
2018-01-08 11:55:00,moving_avg_30m,30,42.66297619047619,49.454034692159695
2018-01-08 11:55:00,seasonal_naive_24h,5,50.96515151515152,46.66723356009071
2018-01-08 11:55:00,seasonal_naive_24h,10,49.71226190476191,52.53548752834468
2018-01-08 11:55:00,seasonal_naive_24h,15,43.34053030303031,53.49199134199134
2018-01-08 11:55:00,seasonal_naive_24h,20,41.78636363636364,51.665000000000006
2018-01-08 11:55:00,seasonal_naive_24h,25,41.83820346320346,47.91515151515151
2018-01-08 11:55:00,seasonal_naive_24h,30,42.66297619047619,51.64848484848485
2018-01-08 11:55:00,arima_212,5,50.96515151515152,45.82528619505121
2018-01-08 11:55:00,arima_212,10,49.71226190476191,48.027790734767045
2018-01-08 11:55:00,arima_212,15,43.34053030303031,47.42200147456202
2018-01-08 11:55:00,arima_212,20,41.78636363636364,48.659925797657884
2018-01-08 11:55:00,arima_212,25,41.83820346320346,47.89497336693338
2018-01-08 11:55:00,arima_212,30,42.66297619047619,48.758932475968635
2018-01-08 12:25:00,prophet,5,43.29498746867168,44.802334459664735
2018-01-08 12:25:00,prophet,10,39.93484848484848,44.73381105715606
2018-01-08 12:25:00,prophet,15,40.1627380952381,44.655806767575896
2018-01-08 12:25:00,prophet,20,41.42936507936508,44.56770814289832
2018-01-08 12:25:00,prophet,25,39.92380952380952,44.46899154197622
2018-01-08 12:25:00,prophet,30,39.311796536796535,44.35922617559506
2018-01-08 12:25:00,prophet_level_adj,5,43.29498746867168,44.88324457681458
2018-01-08 12:25:00,prophet_level_adj,10,39.93484848484848,44.81472117430591
2018-01-08 12:25:00,prophet_level_adj,15,40.1627380952381,44.736716884725745
2018-01-08 12:25:00,prophet_level_adj,20,41.42936507936508,44.64861826004817
2018-01-08 12:25:00,prophet_level_adj,25,39.92380952380952,44.54990165912607
2018-01-08 12:25:00,prophet_level_adj,30,39.311796536796535,44.44013629274491
2018-01-08 12:25:00,persistence,5,43.29498746867168,42.66297619047619
2018-01-08 12:25:00,persistence,10,39.93484848484848,42.66297619047619
2018-01-08 12:25:00,persistence,15,40.1627380952381,42.66297619047619
2018-01-08 12:25:00,persistence,20,41.42936507936508,42.66297619047619
2018-01-08 12:25:00,persistence,25,39.92380952380952,42.66297619047619
2018-01-08 12:25:00,persistence,30,39.311796536796535,42.66297619047619
2018-01-08 12:25:00,moving_avg_30m,5,43.29498746867168,45.050914502164495
2018-01-08 12:25:00,moving_avg_30m,10,39.93484848484848,45.050914502164495
2018-01-08 12:25:00,moving_avg_30m,15,40.1627380952381,45.050914502164495
2018-01-08 12:25:00,moving_avg_30m,20,41.42936507936508,45.050914502164495
2018-01-08 12:25:00,moving_avg_30m,25,39.92380952380952,45.050914502164495
2018-01-08 12:25:00,moving_avg_30m,30,39.311796536796535,45.050914502164495
2018-01-08 12:25:00,seasonal_naive_24h,5,43.29498746867168,50.05151515151515
2018-01-08 12:25:00,seasonal_naive_24h,10,39.93484848484848,51.05936147186148
2018-01-08 12:25:00,seasonal_naive_24h,15,40.1627380952381,50.15821428571429
2018-01-08 12:25:00,seasonal_naive_24h,20,41.42936507936508,48.95333333333333
2018-01-08 12:25:00,seasonal_naive_24h,25,39.92380952380952,49.047165532879816
2018-01-08 12:25:00,seasonal_naive_24h,30,39.311796536796535,48.53238095238096
2018-01-08 12:25:00,arima_212,5,43.29498746867168,43.11914649753243
2018-01-08 12:25:00,arima_212,10,39.93484848484848,44.762797609733965
2018-01-08 12:25:00,arima_212,15,40.1627380952381,44.33073613630428
2018-01-08 12:25:00,arima_212,20,41.42936507936508,45.24531415099561
2018-01-08 12:25:00,arima_212,25,39.92380952380952,44.6933739746558
2018-01-08 12:25:00,arima_212,30,39.311796536796535,45.323433375132325
2018-01-08 12:55:00,prophet,5,37.77666666666666,43.25942034167843
2018-01-08 12:55:00,prophet,10,42.93684210526316,43.11430646048724
2018-01-08 12:55:00,prophet,15,51.64473684210526,42.95759975246612
2018-01-08 12:55:00,prophet,20,43.97368421052632,42.78925975804617
2018-01-08 12:55:00,prophet,25,41.93157894736842,42.60934168987306
2018-01-08 12:55:00,prophet,30,39.20098039215686,42.417994999966
2018-01-08 12:55:00,prophet_level_adj,5,37.77666666666666,40.27167733266471
2018-01-08 12:55:00,prophet_level_adj,10,42.93684210526316,40.12656345147352
2018-01-08 12:55:00,prophet_level_adj,15,51.64473684210526,39.969856743452404
2018-01-08 12:55:00,prophet_level_adj,20,43.97368421052632,39.80151674903245
2018-01-08 12:55:00,prophet_level_adj,25,41.93157894736842,39.62159868085934
2018-01-08 12:55:00,prophet_level_adj,30,39.20098039215686,39.43025199095228
2018-01-08 12:55:00,persistence,5,37.77666666666666,39.311796536796535
2018-01-08 12:55:00,persistence,10,42.93684210526316,39.311796536796535
2018-01-08 12:55:00,persistence,15,51.64473684210526,39.311796536796535
2018-01-08 12:55:00,persistence,20,43.97368421052632,39.311796536796535
2018-01-08 12:55:00,persistence,25,41.93157894736842,39.311796536796535
2018-01-08 12:55:00,persistence,30,39.20098039215686,39.311796536796535
2018-01-08 12:55:00,moving_avg_30m,5,37.77666666666666,40.6762575314549
2018-01-08 12:55:00,moving_avg_30m,10,42.93684210526316,40.6762575314549
2018-01-08 12:55:00,moving_avg_30m,15,51.64473684210526,40.6762575314549
2018-01-08 12:55:00,moving_avg_30m,20,43.97368421052632,40.6762575314549
2018-01-08 12:55:00,moving_avg_30m,25,41.93157894736842,40.6762575314549
2018-01-08 12:55:00,moving_avg_30m,30,39.20098039215686,40.6762575314549
2018-01-08 12:55:00,seasonal_naive_24h,5,37.77666666666666,51.528354978354976
2018-01-08 12:55:00,seasonal_naive_24h,10,42.93684210526316,51.926515151515154
2018-01-08 12:55:00,seasonal_naive_24h,15,51.64473684210526,55.44886363636363
2018-01-08 12:55:00,seasonal_naive_24h,20,43.97368421052632,56.2060606060606
2018-01-08 12:55:00,seasonal_naive_24h,25,41.93157894736842,51.392857142857146
2018-01-08 12:55:00,seasonal_naive_24h,30,39.20098039215686,48.37690476190476
2018-01-08 12:55:00,arima_212,5,37.77666666666666,39.72217596979486
2018-01-08 12:55:00,arima_212,10,42.93684210526316,41.069924977707096
2018-01-08 12:55:00,arima_212,15,51.64473684210526,40.72417033782901
2018-01-08 12:55:00,arima_212,20,43.97368421052632,41.44955632408167
2018-01-08 12:55:00,arima_212,25,41.93157894736842,41.015179639852924
2018-01-08 12:55:00,arima_212,30,39.20098039215686,41.502419232411995
2018-01-08 13:25:00,prophet,5,39.11416666666666,42.01677341430008
2018-01-08 13:25:00,prophet,10,45.06111111111111,41.799720373813734
2018-01-08 13:25:00,prophet,15,43.35589569160997,41.57218263828588
2018-01-08 13:25:00,prophet,20,40.16130952380952,41.33466161493283
2018-01-08 13:25:00,prophet,25,41.29444444444445,41.087735851974806
2018-01-08 13:25:00,prophet,30,39.24209956709957,40.832055770128505
2018-01-08 13:25:00,prophet_level_adj,5,39.11416666666666,42.255879400899204
2018-01-08 13:25:00,prophet_level_adj,10,45.06111111111111,42.038826360412855
2018-01-08 13:25:00,prophet_level_adj,15,43.35589569160997,41.811288624885
2018-01-08 13:25:00,prophet_level_adj,20,40.16130952380952,41.57376760153195
2018-01-08 13:25:00,prophet_level_adj,25,41.29444444444445,41.32684183857393
2018-01-08 13:25:00,prophet_level_adj,30,39.24209956709957,41.071161756727626
2018-01-08 13:25:00,persistence,5,39.11416666666666,39.20098039215686
2018-01-08 13:25:00,persistence,10,45.06111111111111,39.20098039215686
2018-01-08 13:25:00,persistence,15,43.35589569160997,39.20098039215686
2018-01-08 13:25:00,persistence,20,40.16130952380952,39.20098039215686
2018-01-08 13:25:00,persistence,25,41.29444444444445,39.20098039215686
2018-01-08 13:25:00,persistence,30,39.24209956709957,39.20098039215686
2018-01-08 13:25:00,moving_avg_30m,5,39.11416666666666,42.910748194014445
2018-01-08 13:25:00,moving_avg_30m,10,45.06111111111111,42.910748194014445
2018-01-08 13:25:00,moving_avg_30m,15,43.35589569160997,42.910748194014445
2018-01-08 13:25:00,moving_avg_30m,20,40.16130952380952,42.910748194014445
2018-01-08 13:25:00,moving_avg_30m,25,41.29444444444445,42.910748194014445
2018-01-08 13:25:00,moving_avg_30m,30,39.24209956709957,42.910748194014445
2018-01-08 13:25:00,seasonal_naive_24h,5,39.11416666666666,46.20627705627705
2018-01-08 13:25:00,seasonal_naive_24h,10,45.06111111111111,44.04166666666667
2018-01-08 13:25:00,seasonal_naive_24h,15,43.35589569160997,43.68934240362811
2018-01-08 13:25:00,seasonal_naive_24h,20,40.16130952380952,42.99444444444445
2018-01-08 13:25:00,seasonal_naive_24h,25,41.29444444444445,45.727218614718616
2018-01-08 13:25:00,seasonal_naive_24h,30,39.24209956709957,39.80227272727273
2018-01-08 13:25:00,arima_212,5,39.11416666666666,39.552839466769406
2018-01-08 13:25:00,arima_212,10,45.06111111111111,41.490868805951955
2018-01-08 13:25:00,arima_212,15,43.35589569160997,40.902156746687595
2018-01-08 13:25:00,arima_212,20,40.16130952380952,41.954015304557146
2018-01-08 13:25:00,arima_212,25,41.29444444444445,41.30162729725194
2018-01-08 13:25:00,arima_212,30,39.24209956709957,41.99943484633007
2018-01-08 13:55:00,prophet,5,40.384199134199136,40.760036937035096
2018-01-08 13:55:00,prophet,10,45.93514739229025,40.49256998629055
2018-01-08 13:55:00,prophet,15,42.12142857142857,40.21871229253029
2018-01-08 13:55:00,prophet,20,43.58024891774892,39.939336106234
2018-01-08 13:55:00,prophet,25,39.4439393939394,39.65535252123471
2018-01-08 13:55:00,prophet,30,41.29393939393939,39.36770399895834
2018-01-08 13:55:00,prophet_level_adj,5,40.384199134199136,40.511162534187086
2018-01-08 13:55:00,prophet_level_adj,10,45.93514739229025,40.24369558344254
2018-01-08 13:55:00,prophet_level_adj,15,42.12142857142857,39.96983788968228
2018-01-08 13:55:00,prophet_level_adj,20,43.58024891774892,39.69046170338599
2018-01-08 13:55:00,prophet_level_adj,25,39.4439393939394,39.4064781183867
2018-01-08 13:55:00,prophet_level_adj,30,41.29393939393939,39.11882959611033
2018-01-08 13:55:00,persistence,5,40.384199134199136,39.24209956709957
2018-01-08 13:55:00,persistence,10,45.93514739229025,39.24209956709957
2018-01-08 13:55:00,persistence,15,42.12142857142857,39.24209956709957
2018-01-08 13:55:00,persistence,20,43.58024891774892,39.24209956709957
2018-01-08 13:55:00,persistence,25,39.4439393939394,39.24209956709957
2018-01-08 13:55:00,persistence,30,41.29393939393939,39.24209956709957
2018-01-08 13:55:00,moving_avg_30m,5,40.384199134199136,41.371504500790216
2018-01-08 13:55:00,moving_avg_30m,10,45.93514739229025,41.371504500790216
2018-01-08 13:55:00,moving_avg_30m,15,42.12142857142857,41.371504500790216
2018-01-08 13:55:00,moving_avg_30m,20,43.58024891774892,41.371504500790216
2018-01-08 13:55:00,moving_avg_30m,25,39.4439393939394,41.371504500790216
2018-01-08 13:55:00,moving_avg_30m,30,41.29393939393939,41.371504500790216
2018-01-08 13:55:00,seasonal_naive_24h,5,40.384199134199136,36.69448051948053
2018-01-08 13:55:00,seasonal_naive_24h,10,45.93514739229025,38.7250566893424
2018-01-08 13:55:00,seasonal_naive_24h,15,42.12142857142857,45.09195011337869
2018-01-08 13:55:00,seasonal_naive_24h,20,43.58024891774892,46.58279220779221
2018-01-08 13:55:00,seasonal_naive_24h,25,39.4439393939394,45.26731601731601
2018-01-08 13:55:00,seasonal_naive_24h,30,41.29393939393939,41.13787878787878
2018-01-08 13:55:00,arima_212,5,40.384199134199136,39.49629049784839
2018-01-08 13:55:00,arima_212,10,45.93514739229025,40.86069617507207
2018-01-08 13:55:00,arima_212,15,42.12142857142857,40.46222686778283
2018-01-08 13:55:00,arima_212,20,43.58024891774892,41.17420104212466
2018-01-08 13:55:00,arima_212,25,39.4439393939394,40.74638976691454
2018-01-08 13:55:00,arima_212,30,41.29393939393939,41.199087211469774
2018-01-08 14:25:00,prophet,5,43.51587301587301,38.96202243561811
2018-01-08 14:25:00,prophet,10,44.57834467120181,38.66571429954944
2018-01-08 14:25:00,prophet,15,43.4219696969697,38.36849761167518
2018-01-08 14:25:00,prophet,20,42.46666666666667,38.07137300571708
2018-01-08 14:25:00,prophet,25,42.33718820861678,37.77533475837954
2018-01-08 14:25:00,prophet,30,49.63414502164503,37.481363134807765
2018-01-08 14:25:00,prophet_level_adj,5,43.51587301587301,41.11856447808746
2018-01-08 14:25:00,prophet_level_adj,10,44.57834467120181,40.82225634201879
2018-01-08 14:25:00,prophet_level_adj,15,43.4219696969697,40.52503965414453
2018-01-08 14:25:00,prophet_level_adj,20,42.46666666666667,40.227915048186425
2018-01-08 14:25:00,prophet_level_adj,25,42.33718820861678,39.93187680084889
2018-01-08 14:25:00,prophet_level_adj,30,49.63414502164503,39.63790517727711
2018-01-08 14:25:00,persistence,5,43.51587301587301,41.29393939393939
2018-01-08 14:25:00,persistence,10,44.57834467120181,41.29393939393939
2018-01-08 14:25:00,persistence,15,43.4219696969697,41.29393939393939
2018-01-08 14:25:00,persistence,20,42.46666666666667,41.29393939393939
2018-01-08 14:25:00,persistence,25,42.33718820861678,41.29393939393939
2018-01-08 14:25:00,persistence,30,49.63414502164503,41.29393939393939
2018-01-08 14:25:00,moving_avg_30m,5,43.51587301587301,42.12648380059094
2018-01-08 14:25:00,moving_avg_30m,10,44.57834467120181,42.12648380059094
2018-01-08 14:25:00,moving_avg_30m,15,43.4219696969697,42.12648380059094
2018-01-08 14:25:00,moving_avg_30m,20,42.46666666666667,42.12648380059094
2018-01-08 14:25:00,moving_avg_30m,25,42.33718820861678,42.12648380059094
2018-01-08 14:25:00,moving_avg_30m,30,49.63414502164503,42.12648380059094
2018-01-08 14:25:00,seasonal_naive_24h,5,43.51587301587301,40.55292207792207
2018-01-08 14:25:00,seasonal_naive_24h,10,44.57834467120181,36.25281385281385
2018-01-08 14:25:00,seasonal_naive_24h,15,43.4219696969697,43.584848484848486
2018-01-08 14:25:00,seasonal_naive_24h,20,42.46666666666667,35.89206349206349
2018-01-08 14:25:00,seasonal_naive_24h,25,42.33718820861678,31.3719696969697
2018-01-08 14:25:00,seasonal_naive_24h,30,49.63414502164503,29.934999999999995
2018-01-08 14:25:00,arima_212,5,43.51587301587301,41.994833019457225
2018-01-08 14:25:00,arima_212,10,44.57834467120181,41.49972718833794
2018-01-08 14:25:00,arima_212,15,43.4219696969697,41.96830247155534
2018-01-08 14:25:00,arima_212,20,42.46666666666667,41.59169708844838
2018-01-08 14:25:00,arima_212,25,42.33718820861678,41.922461692247595
2018-01-08 14:25:00,arima_212,30,49.63414502164503,41.64584236641225
2018-01-08 14:55:00,prophet,5,45.25752164502165,38.60010708834123
2018-01-08 14:55:00,prophet,10,50.89166666666666,38.331090239962606
2018-01-08 14:55:00,prophet,15,44.74707792207792,38.066513285984854
2018-01-08 14:55:00,prophet,20,42.82698412698412,37.80721091017681
2018-01-08 14:55:00,prophet,25,38.32970521541951,37.55397201409909
2018-01-08 14:55:00,prophet,30,36.51587301587301,37.30753405978108
2018-01-08 14:55:00,prophet_level_adj,5,45.25752164502165,43.361663099251345
2018-01-08 14:55:00,prophet_level_adj,10,50.89166666666666,43.09264625087272
2018-01-08 14:55:00,prophet_level_adj,15,44.74707792207792,42.82806929689497
2018-01-08 14:55:00,prophet_level_adj,20,42.82698412698412,42.568766921086926
2018-01-08 14:55:00,prophet_level_adj,25,38.32970521541951,42.3155280250092
2018-01-08 14:55:00,prophet_level_adj,30,36.51587301587301,42.06909007069119
2018-01-08 14:55:00,persistence,5,45.25752164502165,49.63414502164503
2018-01-08 14:55:00,persistence,10,50.89166666666666,49.63414502164503
2018-01-08 14:55:00,persistence,15,44.74707792207792,49.63414502164503
2018-01-08 14:55:00,persistence,20,42.82698412698412,49.63414502164503
2018-01-08 14:55:00,persistence,25,38.32970521541951,49.63414502164503
2018-01-08 14:55:00,persistence,30,36.51587301587301,49.63414502164503
2018-01-08 14:55:00,moving_avg_30m,5,45.25752164502165,44.325697880162174
2018-01-08 14:55:00,moving_avg_30m,10,50.89166666666666,44.325697880162174
2018-01-08 14:55:00,moving_avg_30m,15,44.74707792207792,44.325697880162174
2018-01-08 14:55:00,moving_avg_30m,20,42.82698412698412,44.325697880162174
2018-01-08 14:55:00,moving_avg_30m,25,38.32970521541951,44.325697880162174
2018-01-08 14:55:00,moving_avg_30m,30,36.51587301587301,44.325697880162174
2018-01-08 14:55:00,seasonal_naive_24h,5,45.25752164502165,44.46590909090909
2018-01-08 14:55:00,seasonal_naive_24h,10,50.89166666666666,48.1939393939394
